Segundos_em_0.001,Bytes_Por_0.001_Segundo,Quantidade_pacotes
23.44,1444,1
23.441,2888,2
23.442,2888,2
23.443,2888,2
23.444,2888,2
23.445,2888,2
23.446,2888,2
23.447,2888,2
23.448,1444,1
23.449,1444,1
23.45,2888,2
23.451,2888,2
23.452,2888,2
23.453,2888,2
23.454,2888,2
23.455,2888,2
23.456,2888,2
23.457,1444,1
23.458,1444,1
23.459,2888,2
23.46,2888,2
23.461,2888,2
23.462,2888,2
23.463,2888,2
23.464,2888,2
23.465,2888,2
23.467,2888,2
23.468,2888,2
23.469,2888,2
23.47,2888,2
23.471,2888,2
23.472,2888,2
23.473,2888,2
23.474,2888,2
23.475,2888,2
23.476,1444,1
23.477,1444,1
23.478,2888,2
23.479,2888,2
23.48,2888,2
23.481,2888,2
23.482,2888,2
23.483,2888,2
23.484,2888,2
23.485,1444,1
23.486,1444,1
23.487,2888,2
23.488,2888,2
23.489,2888,2
23.49,2888,2
23.491,2888,2
23.492,2888,2
23.493,2888,2
23.494,1444,1
23.495,1444,1
23.496,2888,2
23.497,2888,2
23.498,2888,2
23.499,2888,2
23.5,2888,2
23.501,2888,2
23.502,2888,2
23.503,2888,2
23.504,1444,1
23.505,1444,1
23.506,2888,2
23.507,2888,2
23.508,2888,2
23.509,2888,2
23.51,2888,2
23.511,2888,2
23.512,2888,2
23.513,1444,1
23.514,1444,1
23.515,2888,2
23.516,2888,2
23.517,2888,2
23.518,2888,2
23.519,2888,2
23.52,2888,2
23.521,2888,2
23.522,1444,1
23.523,1444,1
23.524,2888,2
23.525,2888,2
23.526,2888,2
23.527,2888,2
23.528,2888,2
23.529,2888,2
23.53,2888,2
23.531,2888,2
23.533,2888,2
23.534,2888,2
23.535,2888,2
23.536,2888,2
23.537,2888,2
23.538,2888,2
23.539,2888,2
23.54,2888,2
23.541,1444,1
23.542,1444,1
23.543,2888,2
23.544,2888,2
23.545,2888,2
23.546,2888,2
23.547,2888,2
23.548,2888,2
23.549,2888,2
23.55,1444,1
23.551,1444,1
23.552,2888,2
23.553,2888,2
23.554,2888,2
23.555,2888,2
23.556,2888,2
23.557,2888,2
23.558,2888,2
23.559,1444,1
23.56,1444,1
23.561,2888,2
23.562,2888,2
23.563,2888,2
23.564,2888,2
23.565,2888,2
23.566,2888,2
23.567,2888,2
23.568,1444,1
23.569,1444,1
23.57,2888,2
23.571,2888,2
23.572,2888,2
23.573,2888,2
23.574,2888,2
23.575,2888,2
23.576,2888,2
23.577,1444,1
23.578,2888,2
23.579,1444,1
23.58,2888,2
23.581,2888,2
23.582,2888,2
23.583,2888,2
23.584,2888,2
23.585,2888,2
23.586,2888,2
23.587,1444,1
23.588,1444,1
23.589,2888,2
23.59,2888,2
23.591,2888,2
23.592,2888,2
23.593,2888,2
23.594,2888,2
23.595,2888,2
23.596,1444,1
23.597,1444,1
23.598,2888,2
23.599,2888,2
23.6,2888,2
23.601,2888,2
23.602,2888,2
23.603,2888,2
23.604,2888,2
23.605,1444,1
23.606,1444,1
23.607,2888,2
23.608,2888,2
23.609,2888,2
23.61,2888,2
23.611,2888,2
23.612,2888,2
23.613,2888,2
23.614,1444,1
23.615,2888,2
23.616,1444,1
23.617,2888,2
23.618,2888,2
23.619,2888,2
23.62,2888,2
23.621,2888,2
23.622,2888,2
23.623,2888,2
23.624,1444,1
23.625,1444,1
23.626,2888,2
23.627,2888,2
23.628,2888,2
23.629,2888,2
23.63,2888,2
23.631,2888,2
23.632,2888,2
23.633,1444,1
23.634,1444,1
23.635,2888,2
23.636,2888,2
23.637,2888,2
23.638,2888,2
23.639,2888,2
23.64,2888,2
23.641,2888,2
23.642,2888,2
23.644,2888,2
23.645,2888,2
23.646,2888,2
23.647,2888,2
23.648,2888,2
23.649,2888,2
23.65,2888,2
23.651,2888,2
23.652,1444,1
23.653,1444,1
23.654,2888,2
23.655,2888,2
23.656,2888,2
23.657,2888,2
23.658,2888,2
23.659,2888,2
23.66,2888,2
23.661,1444,1
23.662,1444,1
23.663,2888,2
23.664,2888,2
23.665,2888,2
23.666,2888,2
23.667,2888,2
23.668,2888,2
23.669,2888,2
23.67,1444,1
23.671,1444,1
23.672,2888,2
23.673,2888,2
23.674,2888,2
23.675,2888,2
23.676,2888,2
23.677,2888,2
23.678,2888,2
23.679,1444,1
23.68,1444,1
23.681,2888,2
23.682,2888,2
23.683,2888,2
23.684,2888,2
23.685,2888,2
23.686,2888,2
23.687,2888,2
23.688,2888,2
23.689,1444,1
23.69,1444,1
23.691,2888,2
23.692,2888,2
23.693,2888,2
23.694,2888,2
23.695,1444,1
23.696,4332,3
23.697,2888,2
23.698,1444,1
23.699,1444,1
23.7,2888,2
23.701,2888,2
23.702,2888,2
23.703,2888,2
23.704,2888,2
23.705,2888,2
23.706,2888,2
23.707,1444,1
23.708,1444,1
23.709,2888,2
23.71,2888,2
23.711,2888,2
23.712,2888,2
23.713,2888,2
23.714,2888,2
23.715,2888,2
23.716,2888,2
23.718,2888,2
23.719,2888,2
23.72,2888,2
23.721,2888,2
23.722,2888,2
23.723,2888,2
23.724,2888,2
23.725,2888,2
23.726,1444,1
23.727,1444,1
23.728,2888,2
23.729,2888,2
23.73,2888,2
23.731,2888,2
23.732,2888,2
23.733,2888,2
23.734,2888,2
23.735,1444,1
23.736,1444,1
23.737,2888,2
23.738,2888,2
23.739,2888,2
23.74,2888,2
23.741,2888,2
23.742,2888,2
23.743,2888,2
23.744,1444,1
23.745,1444,1
23.746,2888,2
23.747,2888,2
23.748,2888,2
23.749,2888,2
23.75,2888,2
23.751,2888,2
23.752,2888,2
23.753,2888,2
23.754,1444,1
23.755,1444,1
23.756,2888,2
23.757,2888,2
23.758,2888,2
23.759,2888,2
23.76,2888,2
23.761,2888,2
23.762,2888,2
23.763,1444,1
23.764,1444,1
23.765,2888,2
23.766,2888,2
23.767,2888,2
23.768,2888,2
23.769,2888,2
23.77,2888,2
23.772,4332,3
23.773,1444,1
23.774,2888,2
23.775,2888,2
23.776,2888,2
23.777,2888,2
23.778,2888,2
23.779,2888,2
23.78,2888,2
23.781,1444,1
23.782,1444,1
23.783,2888,2
23.784,2888,2
23.785,2888,2
23.786,2888,2
23.787,2888,2
23.788,2888,2
23.789,2888,2
23.79,1444,1
23.791,2888,2
23.792,1444,1
23.793,2888,2
23.794,2888,2
23.795,2888,2
23.796,2888,2
23.797,2888,2
23.798,2888,2
23.799,2888,2
23.8,1444,1
23.801,1444,1
23.802,2888,2
23.803,2888,2
23.804,2888,2
23.805,2888,2
23.806,2888,2
23.807,2888,2
23.808,2888,2
23.809,1444,1
23.81,1444,1
23.811,2888,2
23.812,2888,2
23.813,2888,2
23.814,2888,2
23.815,2888,2
23.816,2888,2
23.817,2888,2
23.818,2888,2
23.82,2888,2
23.821,2888,2
23.822,2888,2
23.823,2888,2
23.824,2888,2
23.825,2888,2
23.826,2888,2
23.827,2888,2
23.828,1444,1
23.829,1444,1
23.83,2888,2
23.831,2888,2
23.832,2888,2
23.833,2888,2
23.834,2888,2
23.835,2888,2
23.836,2888,2
23.837,1444,1
23.838,1444,1
23.839,2888,2
23.84,2888,2
23.841,2888,2
23.842,2888,2
23.843,2888,2
23.844,2888,2
23.845,2888,2
23.846,1444,1
23.847,1444,1
23.848,2888,2
23.849,2888,2
23.85,2888,2
23.851,2888,2
23.852,2888,2
23.853,2888,2
23.854,2888,2
23.855,2888,2
23.857,2888,2
23.858,2888,2
23.859,2888,2
23.86,2888,2
23.861,2888,2
23.862,2888,2
23.863,2888,2
23.864,2888,2
23.866,2888,2
23.867,2888,2
23.868,2888,2
23.869,2888,2
23.87,2888,2
23.871,2888,2
23.872,2888,2
23.873,2888,2
23.874,1444,1
23.875,1444,1
23.876,2888,2
23.877,2888,2
23.878,2888,2
23.879,2888,2
23.88,2888,2
23.881,2888,2
23.882,2888,2
23.883,1444,1
23.884,1444,1
23.885,2888,2
23.886,2888,2
23.887,2888,2
23.888,2888,2
23.889,2888,2
23.89,2888,2
23.891,2888,2
23.892,2888,2
23.894,2888,2
23.895,2888,2
23.896,2888,2
23.897,2888,2
23.898,2888,2
23.899,2888,2
23.9,2888,2
23.901,2888,2
23.902,1444,1
23.903,1444,1
23.904,2888,2
23.905,2888,2
23.906,2888,2
23.907,2888,2
23.908,2888,2
23.909,2888,2
23.91,2888,2
23.911,1444,1
23.912,1444,1
23.913,2888,2
23.914,2888,2
23.915,2888,2
23.916,2888,2
23.917,2888,2
23.918,2888,2
23.919,2888,2
23.92,2888,2
23.922,2888,2
23.923,2888,2
23.924,2888,2
23.925,2888,2
23.926,2888,2
23.927,2888,2
23.928,2888,2
23.929,2888,2
23.931,2888,2
23.932,2888,2
23.933,2888,2
23.934,2888,2
23.935,2888,2
23.936,2888,2
23.937,2888,2
23.938,2888,2
23.939,1444,1
23.94,1444,1
23.941,2888,2
23.942,2888,2
23.943,2888,2
23.944,2888,2
23.945,2888,2
23.946,2888,2
23.947,2888,2
23.948,1444,1
23.949,1444,1
23.95,2888,2
23.951,2888,2
23.952,2888,2
23.953,2888,2
23.954,2888,2
23.955,2888,2
23.956,2888,2
23.957,1444,1
23.958,1444,1
23.959,2888,2
23.96,2888,2
23.961,2888,2
23.962,2888,2
23.963,2888,2
23.964,2888,2
23.965,2888,2
23.966,2888,2
23.968,2888,2
23.969,2888,2
23.97,2888,2
23.971,2888,2
23.972,2888,2
23.973,2888,2
23.974,2888,2
23.975,2888,2
23.976,1444,1
23.977,1444,1
23.978,2888,2
23.979,2888,2
23.98,2888,2
23.981,2888,2
23.982,2888,2
23.983,2888,2
23.984,2888,2
23.985,1444,1
23.986,1444,1
23.987,2888,2
23.988,2888,2
23.989,2888,2
23.99,2888,2
23.991,2888,2
23.992,2888,2
23.993,2888,2
23.994,1444,1
23.995,1444,1
23.996,2888,2
23.997,2888,2
23.998,2888,2
23.999,2888,2
24.0,2888,2
24.001,2888,2
24.002,2888,2
24.003,1444,1
24.004,2888,2
24.005,1444,1
24.006,2888,2
24.007,2888,2
24.008,2888,2
24.009,2888,2
24.01,2888,2
24.011,2888,2
24.012,2888,2
24.013,1444,1
24.014,1444,1
24.015,2888,2
24.016,2888,2
24.017,2888,2
24.018,2888,2
24.019,2888,2
24.02,2888,2
24.021,2888,2
24.022,2888,2
24.024,2888,2
24.025,2888,2
24.026,2888,2
24.027,2888,2
24.028,2888,2
24.029,2888,2
24.03,2888,2
24.031,2888,2
24.033,2888,2
24.034,2888,2
24.035,2888,2
24.036,2888,2
24.037,2888,2
24.038,2888,2
24.039,2888,2
24.04,2888,2
24.041,1444,1
24.042,1444,1
24.043,2888,2
24.044,2888,2
24.045,2888,2
24.046,2888,2
24.047,2888,2
24.048,2888,2
24.049,2888,2
24.05,1444,1
24.051,1444,1
24.052,2888,2
24.053,2888,2
24.054,2888,2
24.055,2888,2
24.056,2888,2
24.057,2888,2
24.058,2888,2
24.059,1444,1
24.06,1444,1
24.061,2888,2
24.062,2888,2
24.063,2888,2
24.064,2888,2
24.065,2888,2
24.066,2888,2
24.067,2888,2
24.068,1444,1
24.069,1444,1
24.07,2888,2
24.071,2888,2
24.072,2888,2
24.073,2888,2
24.074,2888,2
24.075,2888,2
24.077,5776,4
24.078,1444,1
24.079,1444,1
24.08,2888,2
24.081,2888,2
24.082,2888,2
24.083,2888,2
24.084,2888,2
24.085,2888,2
24.086,2888,2
24.087,1444,1
24.088,1444,1
24.089,2888,2
24.09,2888,2
24.091,2888,2
24.092,2888,2
24.093,2888,2
24.094,2888,2
24.095,2888,2
24.096,2888,2
24.098,2888,2
24.099,2888,2
24.1,2888,2
24.101,2888,2
24.102,2888,2
24.103,2888,2
24.104,2888,2
24.105,1444,1
24.106,1444,1
24.107,2888,2
24.108,2888,2
24.109,2888,2
24.11,2888,2
24.111,2888,2
24.112,2888,2
24.113,2888,2
24.114,2888,2
24.115,1444,1
24.116,1444,1
24.117,2888,2
24.118,2888,2
24.119,2888,2
24.12,2888,2
24.121,2888,2
24.122,2888,2
24.123,2888,2
24.124,1444,1
24.125,1444,1
24.126,2888,2
24.127,2888,2
24.128,2888,2
24.129,2888,2
24.13,2888,2
24.131,2888,2
24.132,2888,2
24.133,1444,1
24.134,1444,1
24.135,2888,2
24.136,2888,2
24.137,2888,2
24.138,2888,2
24.139,2888,2
24.14,2888,2
24.141,2888,2
24.142,2888,2
24.144,2888,2
24.145,2888,2
24.146,2888,2
24.147,2888,2
24.148,2888,2
24.149,2888,2
24.15,2888,2
24.151,1444,1
24.152,1444,1
24.153,2888,2
24.154,2888,2
24.155,2888,2
24.156,2888,2
24.157,2888,2
24.158,2888,2
24.159,2888,2
24.16,2888,2
24.161,1444,1
24.162,1444,1
24.163,2888,2
24.164,2888,2
24.165,2888,2
24.166,2888,2
24.167,2888,2
24.168,2888,2
24.169,2888,2
24.17,2888,2
24.172,2888,2
24.173,2888,2
24.174,2888,2
24.175,2888,2
24.176,2888,2
24.177,2888,2
24.178,2888,2
24.179,2888,2
24.18,1444,1
24.181,1444,1
24.182,2888,2
24.183,2888,2
24.184,2888,2
24.185,2888,2
24.186,2888,2
24.187,2888,2
24.188,2888,2
24.189,1444,1
24.19,1444,1
24.191,2888,2
24.192,2888,2
24.193,2888,2
24.194,2888,2
24.195,2888,2
24.196,2888,2
24.197,2888,2
24.198,2888,2
24.2,2888,2
24.201,2888,2
24.202,2888,2
24.203,2888,2
24.204,1444,1
24.205,4332,3
24.206,2888,2
24.207,1444,1
24.208,1444,1
24.209,2888,2
24.21,2888,2
24.211,2888,2
24.212,2888,2
24.213,2888,2
24.214,2888,2
24.215,2888,2
24.216,1444,1
24.217,2888,2
24.218,1444,1
24.219,2888,2
24.22,2888,2
24.221,2888,2
24.222,2888,2
24.223,2888,2
24.224,2888,2
24.225,2888,2
24.226,1444,1
24.227,1444,1
24.228,2888,2
24.229,2888,2
24.23,2888,2
24.231,2888,2
24.232,2888,2
24.233,2888,2
24.234,2888,2
24.235,1444,1
24.236,1444,1
24.237,2888,2
24.238,2888,2
24.239,2888,2
24.24,2888,2
24.241,2888,2
24.242,2888,2
24.243,2888,2
24.244,1444,1
24.245,1444,1
24.246,2888,2
24.247,2888,2
24.248,2888,2
24.249,2888,2
24.25,2888,2
24.251,2888,2
24.252,2888,2
24.253,2888,2
24.254,1444,1
24.255,1444,1
24.256,2888,2
24.257,2888,2
24.258,2888,2
24.259,2888,2
24.26,2888,2
24.261,2888,2
24.262,2888,2
24.263,1444,1
24.264,1444,1
24.265,2888,2
24.266,2888,2
24.267,2888,2
24.268,2888,2
24.269,2888,2
24.27,2888,2
24.271,2888,2
24.272,1444,1
24.273,1444,1
24.274,2888,2
24.275,2888,2
24.276,2888,2
24.277,2888,2
24.278,2888,2
24.279,2888,2
24.28,2888,2
24.281,1444,1
24.282,1444,1
24.283,2888,2
24.284,2888,2
24.285,2888,2
24.286,2888,2
24.287,2888,2
24.288,2888,2
24.289,2888,2
24.29,2888,2
24.292,2888,2
24.293,2888,2
24.294,2888,2
24.295,2888,2
24.296,2888,2
24.297,2888,2
24.298,2888,2
24.299,2888,2
24.3,1444,1
24.301,1444,1
24.302,2888,2
24.303,2888,2
24.304,2888,2
24.305,2888,2
24.306,2888,2
24.307,2888,2
24.308,2888,2
24.309,1444,1
24.31,1444,1
24.311,2888,2
24.312,2888,2
24.313,2888,2
24.314,2888,2
24.315,2888,2
24.316,2888,2
24.317,2888,2
24.318,2888,2
24.32,2888,2
24.321,2888,2
24.322,2888,2
24.323,2888,2
24.324,2888,2
24.325,2888,2
24.326,2888,2
24.327,2888,2
24.328,1444,1
24.329,1444,1
24.33,2888,2
24.331,2888,2
24.332,2888,2
24.333,2888,2
24.334,2888,2
24.335,2888,2
24.336,2888,2
24.337,1444,1
24.338,1444,1
24.339,2888,2
24.34,2888,2
24.341,2888,2
24.342,2888,2
24.343,2888,2
24.344,2888,2
24.345,2888,2
24.346,2888,2
24.348,2888,2
24.349,2888,2
24.35,2888,2
24.351,2888,2
24.352,2888,2
24.353,2888,2
24.354,2888,2
24.355,2888,2
24.357,2888,2
24.358,2888,2
24.359,2888,2
24.36,2888,2
24.361,2888,2
24.362,2888,2
24.363,2888,2
24.364,2888,2
24.365,1444,1
24.366,1444,1
24.367,2888,2
24.368,2888,2
24.369,2888,2
24.37,2888,2
24.371,2888,2
24.372,2888,2
24.373,2888,2
24.374,2888,2
24.376,2888,2
24.377,2888,2
24.378,2888,2
24.379,2888,2
24.38,2888,2
24.382,5776,4
24.383,2888,2
24.385,2888,2
24.386,2888,2
24.387,2888,2
24.388,2888,2
24.389,2888,2
24.39,2888,2
24.391,2888,2
24.392,2888,2
24.394,2888,2
24.395,2888,2
24.396,2888,2
24.397,2888,2
24.398,2888,2
24.399,2888,2
24.4,2888,2
24.401,2888,2
24.402,1444,1
24.403,1444,1
24.404,2888,2
24.405,2888,2
24.406,2888,2
24.407,2888,2
24.408,2888,2
24.409,2888,2
24.41,2888,2
24.411,2888,2
24.413,2888,2
24.414,2888,2
24.415,2888,2
24.416,2888,2
24.417,2888,2
24.418,2888,2
24.419,2888,2
24.42,1444,1
24.421,1444,1
24.422,2888,2
24.423,2888,2
24.424,2888,2
24.425,2888,2
24.426,2888,2
24.427,2888,2
24.428,2888,2
24.429,2888,2
24.43,1444,1
24.431,1444,1
24.432,2888,2
24.433,2888,2
24.434,2888,2
24.435,2888,2
24.436,2888,2
24.437,2888,2
24.438,2888,2
24.439,1444,1
24.44,1444,1
24.441,2888,2
24.442,2888,2
24.443,2888,2
24.444,2888,2
24.445,2888,2
24.446,2888,2
24.447,2888,2
24.448,1444,1
24.449,1444,1
24.45,2888,2
24.451,2888,2
24.452,2888,2
24.453,2888,2
24.454,2888,2
24.455,2888,2
24.456,2888,2
24.458,2888,2
24.459,2888,2
24.46,2888,2
24.461,2888,2
24.462,2888,2
24.463,2888,2
24.464,2888,2
24.465,2888,2
24.466,1444,1
24.467,2888,2
24.468,1444,1
24.469,2888,2
24.47,2888,2
24.471,2888,2
24.472,2888,2
24.473,2888,2
24.474,2888,2
24.475,1444,1
24.476,2888,2
24.477,1444,1
24.478,2888,2
24.479,2888,2
24.48,2888,2
24.481,2888,2
24.482,2888,2
24.483,2888,2
24.484,2888,2
24.485,1444,1
24.486,1444,1
24.487,2888,2
24.488,2888,2
24.489,2888,2
24.49,2888,2
24.491,2888,2
24.492,2888,2
24.493,2888,2
24.494,1444,1
24.495,1444,1
24.496,2888,2
24.497,2888,2
24.498,2888,2
24.499,2888,2
24.5,2888,2
24.501,2888,2
24.502,2888,2
24.503,2888,2
24.504,1444,1
24.505,1444,1
24.506,2888,2
24.507,2888,2
24.508,2888,2
24.509,2888,2
24.51,2888,2
24.511,2888,2
24.512,2888,2
24.513,1444,1
24.514,1444,1
24.515,2888,2
24.516,2888,2
24.517,2888,2
24.518,2888,2
24.519,2888,2
24.52,2888,2
24.521,2888,2
24.522,1444,1
24.523,1444,1
24.524,2888,2
24.525,2888,2
24.526,2888,2
24.527,2888,2
24.528,2888,2
24.529,2888,2
24.53,2888,2
24.531,1444,1
24.532,1444,1
24.533,2888,2
24.534,2888,2
24.535,2888,2
24.536,2888,2
24.537,2888,2
24.538,2888,2
24.539,2888,2
24.54,2888,2
24.542,2888,2
24.543,2888,2
24.544,2888,2
24.545,2888,2
24.546,2888,2
24.547,2888,2
24.548,2888,2
24.549,2888,2
24.55,1444,1
24.551,1444,1
24.552,2888,2
24.553,2888,2
24.554,2888,2
24.555,2888,2
24.556,2888,2
24.557,2888,2
24.558,2888,2
24.559,1444,1
24.56,1444,1
24.561,2888,2
24.562,2888,2
24.563,2888,2
24.564,2888,2
24.565,2888,2
24.566,2888,2
24.567,2888,2
24.568,1444,1
24.569,1444,1
24.57,2888,2
24.571,2888,2
24.572,2888,2
24.573,2888,2
24.574,2888,2
24.575,2888,2
24.576,2888,2
24.577,1444,1
24.578,2888,2
24.579,1444,1
24.58,2888,2
24.581,2888,2
24.582,2888,2
24.583,2888,2
24.584,2888,2
24.585,2888,2
24.586,2888,2
24.587,1444,1
24.588,1444,1
24.589,2888,2
24.59,2888,2
24.591,2888,2
24.592,2888,2
24.593,2888,2
24.594,2888,2
24.595,2888,2
24.596,1444,1
24.597,1444,1
24.598,2888,2
24.599,2888,2
24.6,2888,2
24.601,2888,2
24.602,2888,2
24.603,2888,2
24.604,2888,2
24.605,1444,1
24.606,1444,1
24.607,2888,2
24.608,2888,2
24.609,2888,2
24.61,2888,2
24.611,2888,2
24.612,2888,2
24.613,2888,2
24.614,2888,2
24.615,1444,1
24.616,1444,1
24.617,2888,2
24.618,2888,2
24.619,2888,2
24.62,2888,2
24.621,2888,2
24.622,2888,2
24.623,2888,2
24.624,1444,1
24.625,1444,1
24.626,2888,2
24.627,2888,2
24.628,2888,2
24.629,2888,2
24.63,2888,2
24.631,2888,2
24.632,2888,2
24.633,1444,1
24.634,1444,1
24.635,2888,2
24.636,2888,2
24.637,2888,2
24.638,2888,2
24.639,2888,2
24.64,2888,2
24.641,2888,2
24.642,1444,1
24.643,1444,1
24.644,2888,2
24.645,2888,2
24.646,2888,2
24.647,2888,2
24.648,2888,2
24.649,2888,2
24.65,2888,2
24.651,2888,2
24.652,1444,1
24.653,1444,1
24.654,2888,2
24.655,2888,2
24.656,2888,2
24.657,2888,2
24.658,2888,2
24.659,2888,2
24.66,2888,2
24.661,1444,1
24.662,1444,1
24.663,2888,2
24.664,2888,2
24.665,2888,2
24.666,2888,2
24.667,2888,2
24.668,2888,2
24.669,2888,2
24.67,1444,1
24.671,1444,1
24.672,2888,2
24.673,2888,2
24.674,2888,2
24.675,2888,2
24.676,2888,2
24.677,2888,2
24.678,2888,2
24.679,1444,1
24.68,1444,1
24.681,2888,2
24.682,2888,2
24.683,2888,2
24.684,2888,2
24.685,2888,2
24.686,1444,1
24.687,4332,3
24.688,2888,2
24.689,1444,1
24.69,1444,1
24.691,2888,2
24.692,2888,2
24.693,2888,2
24.694,2888,2
24.695,2888,2
24.696,2888,2
24.697,2888,2
24.698,1444,1
24.699,1444,1
24.7,2888,2
24.701,2888,2
24.702,2888,2
24.703,2888,2
24.704,2888,2
24.705,2888,2
24.706,2888,2
24.707,1444,1
24.708,1444,1
24.709,2888,2
24.71,2888,2
24.711,2888,2
24.712,2888,2
24.713,2888,2
24.714,2888,2
24.715,2888,2
24.716,1444,1
24.717,2888,2
24.718,1444,1
24.719,2888,2
24.72,2888,2
24.721,2888,2
24.722,2888,2
24.723,2888,2
24.724,2888,2
24.725,2888,2
24.726,1444,1
24.727,1444,1
24.728,2888,2
24.729,2888,2
24.73,2888,2
24.731,2888,2
24.732,2888,2
24.733,2888,2
24.734,2888,2
24.735,1444,1
24.736,1444,1
24.737,2888,2
24.738,2888,2
24.739,2888,2
24.74,2888,2
24.741,2888,2
24.742,2888,2
24.743,2888,2
24.744,1444,1
24.745,1444,1
24.746,2888,2
24.747,2888,2
24.748,2888,2
24.749,2888,2
24.75,2888,2
24.751,2888,2
24.752,2888,2
24.753,2888,2
24.754,1444,1
24.755,1444,1
24.756,2888,2
24.757,2888,2
24.758,2888,2
24.759,2888,2
24.76,2888,2
24.761,2888,2
24.763,4332,3
24.764,1444,1
24.765,2888,2
24.766,2888,2
24.767,2888,2
24.768,2888,2
24.769,2888,2
24.77,2888,2
24.771,2888,2
24.772,1444,1
24.773,1444,1
24.774,2888,2
24.775,2888,2
24.776,2888,2
24.777,2888,2
24.778,2888,2
24.779,2888,2
24.78,2888,2
24.781,1444,1
24.782,1444,1
24.783,2888,2
24.784,2888,2
24.785,2888,2
24.786,2888,2
24.787,2888,2
24.788,2888,2
24.789,2888,2
24.79,2888,2
24.791,1444,1
24.792,1444,1
24.793,2888,2
24.794,2888,2
24.795,2888,2
24.796,2888,2
24.797,2888,2
24.798,2888,2
24.799,2888,2
24.8,1444,1
24.801,1444,1
24.802,2888,2
24.803,2888,2
24.804,2888,2
24.805,2888,2
24.806,2888,2
24.807,2888,2
24.808,2888,2
24.809,1444,1
24.81,1444,1
24.811,2888,2
24.812,2888,2
24.813,2888,2
24.814,2888,2
24.815,2888,2
24.816,2888,2
24.817,2888,2
24.818,1444,1
24.819,1444,1
24.82,2888,2
24.821,2888,2
24.822,2888,2
24.823,2888,2
24.824,2888,2
24.825,2888,2
24.826,2888,2
24.827,1444,1
24.828,2888,2
24.829,1444,1
24.83,2888,2
24.831,2888,2
24.832,2888,2
24.833,2888,2
24.834,2888,2
24.835,2888,2
24.836,2888,2
24.837,1444,1
24.838,1444,1
24.839,2888,2
24.84,2888,2
24.841,2888,2
24.842,2888,2
24.843,2888,2
24.844,2888,2
24.845,2888,2
24.846,1444,1
24.847,1444,1
24.848,2888,2
24.849,2888,2
24.85,2888,2
24.851,2888,2
24.852,2888,2
24.853,2888,2
24.854,2888,2
24.855,1444,1
24.856,1444,1
24.857,2888,2
24.858,2888,2
24.859,2888,2
24.86,2888,2
24.861,2888,2
24.862,2888,2
24.863,2888,2
24.864,2888,2
24.865,1444,1
24.866,1444,1
24.867,2888,2
24.868,2888,2
24.869,2888,2
24.87,2888,2
24.871,2888,2
24.872,2888,2
24.873,2888,2
24.874,1444,1
24.875,1444,1
24.876,2888,2
24.877,2888,2
24.878,2888,2
24.879,2888,2
24.88,2888,2
24.881,2888,2
24.882,2888,2
24.883,1444,1
24.884,1444,1
24.885,2888,2
24.886,2888,2
24.887,2888,2
24.888,2888,2
24.889,2888,2
24.89,2888,2
24.891,2888,2
24.892,2888,2
24.894,2888,2
24.895,2888,2
24.896,2888,2
24.897,2888,2
24.898,2888,2
24.899,2888,2
24.9,2888,2
24.901,2888,2
24.902,1444,1
24.903,1444,1
24.904,2888,2
24.905,2888,2
24.906,2888,2
24.907,2888,2
24.908,2888,2
24.909,2888,2
24.91,2888,2
24.911,1444,1
24.912,1444,1
24.913,2888,2
24.914,2888,2
24.915,2888,2
24.916,2888,2
24.917,2888,2
24.918,2888,2
24.919,2888,2
24.92,1444,1
24.921,1444,1
24.922,2888,2
24.923,2888,2
24.924,2888,2
24.925,2888,2
24.926,2888,2
24.927,2888,2
24.928,2888,2
24.929,1444,1
24.93,1444,1
24.931,2888,2
24.932,2888,2
24.933,2888,2
24.934,2888,2
24.935,2888,2
24.936,2888,2
24.937,2888,2
24.938,2888,2
24.939,1444,1
24.94,1444,1
24.941,2888,2
24.942,2888,2
24.943,2888,2
24.944,2888,2
24.945,2888,2
24.946,2888,2
24.947,2888,2
24.948,1444,1
24.949,1444,1
24.95,2888,2
24.951,2888,2
24.952,2888,2
24.953,2888,2
24.954,2888,2
24.955,2888,2
24.956,2888,2
24.957,1444,1
24.958,1444,1
24.959,2888,2
24.96,2888,2
24.961,2888,2
24.962,2888,2
24.963,2888,2
24.964,2888,2
24.965,2888,2
24.966,2888,2
24.968,2888,2
24.969,2888,2
24.97,2888,2
24.971,2888,2
24.972,2888,2
24.973,2888,2
24.974,2888,2
24.975,2888,2
24.976,1444,1
24.977,1444,1
24.978,2888,2
24.979,2888,2
24.98,2888,2
24.981,2888,2
24.982,2888,2
24.983,2888,2
24.984,2888,2
24.985,1444,1
24.986,1444,1
24.987,2888,2
24.988,2888,2
24.989,2888,2
24.99,2888,2
24.991,2888,2
24.992,2888,2
24.993,2888,2
24.994,1444,1
24.995,1444,1
24.996,2888,2
24.997,2888,2
24.998,2888,2
24.999,2888,2
25.0,2888,2
25.001,2888,2
25.002,2888,2
25.003,1444,1
25.004,2888,2
25.005,1444,1
25.006,2888,2
25.007,2888,2
25.008,2888,2
25.009,2888,2
25.01,2888,2
25.011,2888,2
25.012,2888,2
25.013,1444,1
25.014,1444,1
25.015,2888,2
25.016,2888,2
25.017,2888,2
25.018,2888,2
25.019,2888,2
25.02,2888,2
25.021,2888,2
25.022,1444,1
25.023,1444,1
